enemy_id,empty_001,base_digimon_id,empty_003,empty_004,enemy_param_id,empty_006,flag_007,flag_008,flag_009,level,unknown_011,unknown_float_012,unknown_float_013,name_key,unknown_015,unknown_016,hp,sp,attack,defense,intelligence,spirit,speed,unk_int32_024,unk_int32_025,unk_int32_026,unk_int32_027,unk_int32_028,unk_int32_029,unk_int32_030,empty_031,unk_int32_032,unk_int32_033,unk_int32_034,unk_int32_035,unk_int32_036,unk_int32_037,empty_038,unk_int32_039,unk_int32_040,empty_041,unk_int32_042,unk_int32_043
70901,,709,,,70901,,false,true,false,0,20,-1,0.1,"",0,0,1340,380,540,420,440,310,220,30,50,120,20,120,20,100,,0,24,6,40,4,10709,,5,0,,0,20
70902,,709,,,70901,,false,true,false,0,20,-1,0.1,"",0,0,1240,380,660,540,440,420,330,30,50,120,20,120,20,100,,0,24,6,40,4,22142,,100,0,,0,0
71001,,710,,,71001,,false,true,false,0,20,-1,0.05,"",0,0,1110,430,390,200,330,200,320,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
71101,,711,,,71101,,false,true,false,0,20,-1,0.05,"",0,0,1550,390,290,280,290,230,230,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
71601,,716,,,71601,,false,true,false,0,20,-1,0.05,"",0,0,1360,420,650,270,430,240,670,40,60,170,40,170,40,130,,0,4,24,160,16,0,,0,0,,0,0
71801,,718,,,71801,,false,true,false,0,20,-1,0.05,"",0,0,1780,630,1940,1170,2010,1080,810,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
71802,,718,,,71801,,false,true,false,0,20,-1,0.05,"",0,0,1780,630,3940,1670,3010,1580,1540,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
71901,,719,,,71901,,false,true,false,0,20,-1,0.05,"",0,0,2480,500,1260,600,580,510,740,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
72001,,720,,,72001,,false,true,false,0,20,-1,0.05,"",0,0,1650,680,810,500,1080,460,970,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
72101,,721,,,72101,,false,true,false,0,20,-1,0.05,"",0,0,1830,890,1810,390,2010,470,1120,50,80,210,50,210,50,160,,0,464,8,160,16,10721,,5,0,,0,10
72201,,722,,,72201,,false,true,false,0,20,-1,0.05,"",0,0,1780,710,1050,720,1310,760,910,50,80,210,50,210,50,160,,0,264,8,160,16,22148,,100,0,,0,0
72301,,723,,,72301,,false,true,false,0,20,-1,0.05,"",0,0,2480,670,560,770,1300,770,570,50,80,210,50,210,50,160,,0,264,8,160,16,22131,,100,0,,0,0
72302,,723,,,72302,,false,true,false,0,20,-1,0.05,"",0,0,2480,670,460,670,1300,670,370,50,80,160,80,160,80,160,,0,264,8,160,16,10723,,5,0,,0,10
72401,,724,,,72401,,false,true,false,0,20,-1,0.05,"",0,0,2740,520,830,590,850,590,570,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
72501,,725,,,72501,,false,true,false,0,20,-1,0.05,"",0,0,3680,780,830,1130,640,640,770,50,80,210,70,210,70,160,,0,664,10,320,32,0,,0,0,,0,5
72601,,726,,,72601,,false,true,false,0,20,-1,0.05,"",0,0,1550,840,340,280,1810,610,760,50,80,210,50,210,50,160,,0,264,8,160,16,10726,,5,0,,0,10
72602,,726,,,72601,,false,true,false,0,20,-1,0.05,"",0,0,1550,840,340,280,1810,610,760,50,80,210,50,210,50,160,,0,264,8,160,16,764,,100,0,,0,10
72701,,727,,,72701,,false,true,false,0,20,-1,0.05,"",0,0,1510,820,1380,640,720,490,810,50,80,210,50,210,50,160,,0,264,8,160,16,10727,,5,0,,0,10
72702,,727,,,72701,,false,true,false,0,20,-1,0.05,"",0,0,1510,820,3380,2640,2720,2490,1810,50,80,210,50,210,50,160,,0,264,8,160,16,10727,,5,0,,0,10
72801,,728,,,72801,,false,true,false,0,20,-1,0.1,"",0,0,900,310,180,200,250,140,240,30,50,120,20,120,20,100,,0,24,4,40,4,10728,,5,0,,0,20
72802,,728,,,72802,,false,true,false,0,20,-1,0.1,"",0,0,3800,310,2180,800,2250,840,640,30,50,120,20,120,20,100,,0,24,4,40,4,10728,,5,0,,0,0
72803,,728,,,72803,,false,true,false,0,20,-1,0.1,"",0,0,1900,310,2180,600,2250,640,640,30,50,120,20,120,20,100,,0,424,4,40,4,10728,,5,0,,0,20
72901,,729,,,72901,,false,true,false,0,20,-1,0.05,"",0,0,1660,400,390,260,160,190,220,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
72902,,729,,,72902,,false,true,false,0,20,-1,0.05,"",0,0,1660,400,490,630,390,290,320,40,60,170,40,170,40,130,,0,84,6,80,8,10729,,5,0,,0,0
73001,,730,,,73001,,false,true,false,0,20,-1,0.05,"",0,0,1110,390,2830,1480,2790,1530,1250,40,60,170,40,170,40,130,,0,84,6,80,8,22151,,100,0,,0,0
73002,,730,,,73002,,false,true,false,0,20,-1,0.05,"",0,0,1110,390,530,180,490,230,250,40,60,170,40,170,40,130,,0,84,6,80,8,10730,,5,0,,0,0
73101,,731,,,73101,,false,true,false,0,20,-1,0.05,"",0,0,1380,820,860,420,940,440,1070,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
73201,,732,,,73201,,false,false,true,0,20,-1,0.05,"",0,0,16293,980,2898,3753,3484,4033,2455,200,100,150,100,150,100,80,,13,1364,12,350,35,10732,,100,0,,0,0
73301,,733,,,73301,,false,true,false,0,20,-1,0.05,"",0,0,1960,780,430,680,1890,880,1240,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
73302,,733,,,73302,,false,true,false,0,20,-1,0.05,"",0,0,1960,780,430,680,1890,880,1240,0,100,0,0,0,0,0,,1500200,664,10,320,32,0,,0,0,,0,5
73401,,734,,,73401,,false,true,false,0,20,-1,0.05,"",0,0,2920,740,900,1000,1260,760,850,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
73501,,735,,,73501,,false,true,false,0,20,-1,0.05,"",0,0,2630,1120,2620,1910,4030,2140,1440,60,100,260,90,260,90,200,,0,664,10,320,32,10735,,30,0,,0,0
73701,,737,,,73701,,false,true,false,0,20,-1,0.05,"",0,0,2780,660,1460,690,840,570,940,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
73901,,739,,,73901,,false,true,false,0,20,-1,0.05,"",0,0,1870,960,960,480,1680,680,1290,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
74001,,740,,,74001,,false,true,false,0,20,-1,0.05,"",0,0,1880,980,3010,2480,3260,2570,2390,60,100,260,90,260,90,200,,0,664,10,320,32,10740,,5,0,,0,5
74002,,740,,,74001,,false,true,false,0,20,-1,0.05,"",0,0,1880,980,1010,480,1260,570,1390,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
74101,,741,,,74101,,false,true,false,0,20,-1,0.05,"",0,0,2630,860,1120,620,980,570,900,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
74201,,742,,,74201,,false,true,false,0,20,-1,0.05,"",0,0,1870,1360,390,450,2110,730,1090,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
74301,,743,,,74301,,false,false,true,0,20,1.3,0.05,"",0,0,4490,770,3430,1550,3130,1550,1540,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
74401,,744,,,74401,,false,true,true,0,20,-1,0.05,"",0,0,3070,600,1570,590,770,500,990,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,0
74501,,745,,,74501,,false,false,true,0,20,-1,0.05,"",0,0,6140,660,3460,1480,1840,1500,1140,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
74502,,745,,,74501,,false,true,false,0,20,-1,0.05,"",0,0,3070,660,2460,1480,1840,1500,1140,60,100,260,90,260,90,200,,0,664,10,320,32,10745,,30,0,,0,0
74701,,747,,,74701,,false,false,true,0,20,-1,0.05,"",0,0,4920,760,3630,1480,3120,1540,1590,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
74702,,747,,,74702,,false,true,false,0,20,-1,0.05,"",0,0,5920,760,4630,1580,4120,1640,1640,60,100,200,100,200,100,200,,0,50000,24,6400,160,0,,0,0,,0,5
74801,,748,,,74801,,false,true,true,0,20,-1,0.05,"",0,0,4490,650,3290,1620,3610,1660,1440,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
74901,,749,,,74901,,false,true,true,0,20,-1,0.05,"",0,0,2630,820,1510,720,1050,620,1090,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
75001,,750,,,75001,,false,true,false,0,20,-1,0.1,"",0,0,2760,270,3330,2110,1410,1140,1230,30,50,120,20,120,20,100,,0,24,4,40,4,10750,,5,0,,0,20
75002,,750,,,75002,,false,true,false,0,20,-1,0.1,"",0,0,2760,270,3830,2110,2410,2140,1230,30,50,120,20,120,20,100,,0,24,4,40,4,10750,,30,0,,0,0
75101,,751,,,75101,,false,true,false,0,20,1.5,0.05,"",0,0,3120,750,2370,1760,2640,1520,1080,40,60,170,40,170,40,130,,0,264,8,160,16,0,,0,0,,0,0
75201,,752,,,75201,,false,true,false,0,20,-1,0.05,"",0,0,340,390,230,1200,10,60,170,40,60,170,40,170,40,130,,0,84,6,80,8,10752,,5,0,,0,15
75202,,752,,,75201,,false,true,false,0,20,-1,0.05,"",0,0,1340,390,2230,2200,10,600,170,40,60,170,40,170,40,130,,0,84,6,80,8,10752,,30,0,,0,0
75203,,752,,,75203,,false,true,false,0,20,3,0.05,"",0,0,5660,390,3180,4210,680,1280,850,40,60,170,40,170,40,130,,0,84,6,80,8,10752,,5,0,,0,0
75301,,753,,,75301,,false,true,false,0,20,-1,0.05,"",0,0,2610,710,520,740,650,520,510,50,80,210,50,210,50,160,,0,264,8,160,16,10753,,5,0,,0,3
75302,,753,,,75302,,false,true,false,0,20,-1,0.05,"",0,0,300,710,1040,740,1300,520,510,0,80,210,50,210,50,160,,33,3000,0,160,16,59,,100,0,,0,3
75401,,754,,,75401,,false,false,true,0,20,-1,0.05,"",0,0,4490,1140,3290,1620,3610,1660,1440,60,100,260,90,260,90,200,,0,664,10,320,32,10754,,5,0,,0,5
75501,,755,,,75501,,false,true,false,0,20,-1,0.05,"",0,0,11110,490,3160,2180,4190,3340,2260,40,60,170,40,170,40,130,,0,84,6,80,8,10755,,30,0,,0,0
75601,,756,,,75601,,false,true,false,0,20,-1,0.05,"",0,0,2250,650,1810,760,2080,640,1010,50,80,210,50,210,50,160,,0,664,8,160,16,1174,,5,10756,,5,10
75801,,758,,,75801,,false,true,false,0,20,-1,0.05,"",0,0,1000,330,360,280,430,270,260,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
75901,,759,,,75901,,false,true,false,0,20,-1,0.05,"",0,0,730,380,340,200,390,250,260,0,60,170,40,170,40,130,,0,84,6,80,8,10759,,5,0,,0,0
75902,,759,,,75901,,false,true,false,0,20,-1,0.05,"",0,0,2260,380,2430,1500,2290,950,780,40,60,170,40,170,40,130,,0,484,6,80,8,10759,,5,0,,0,15
76001,,760,,,76001,,false,true,false,0,20,-1,0.05,"",0,0,1110,260,720,520,820,420,520,40,60,170,40,170,40,130,,0,84,6,80,8,22139,,100,0,,0,0
76002,,760,,,76001,,false,true,false,0,20,-1,0.05,"",0,0,1110,260,360,420,420,320,130,40,60,170,40,170,40,130,,0,84,6,80,8,10760,,5,0,,0,15
76601,,766,,,76601,,false,true,false,0,20,-1,0.05,"",0,0,3540,750,1980,820,1300,770,1170,60,100,260,90,260,90,200,,0,1364,12,350,35,0,,0,0,,0,5
76701,,767,,,76701,,false,true,false,0,20,-1,0.05,"",0,0,3290,710,1740,480,1550,300,800,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
77001,,770,,,77001,,false,true,false,0,20,-1,0.05,"",0,0,1950,560,1290,580,580,360,580,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
77002,,770,,,77002,,false,true,false,0,20,-1,0.05,"",0,0,1950,560,1290,580,580,360,580,50,80,160,80,160,80,160,,0,264,8,160,16,0,,0,0,,0,10
77101,,771,,,77101,,false,true,false,0,20,-1,0.05,"",0,0,2920,600,1400,620,840,640,890,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
77201,,772,,,77201,,false,true,false,0,20,-1,0.05,"",0,0,1770,1140,2730,410,830,410,1520,60,100,260,90,260,90,200,,0,1364,12,350,35,0,,0,0,,0,5
77301,,773,,,77301,,false,true,false,0,20,-1,0.05,"",0,0,2200,1030,2960,1590,3260,1620,1090,60,100,260,90,260,90,200,,0,664,10,320,32,22107,,100,0,,0,0
77401,,774,,,77401,,false,true,false,0,20,-1,0.05,"",0,0,2630,960,620,340,2240,660,940,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
77501,,775,,,77501,,false,true,true,0,20,2,0.05,"",0,0,5900,810,4320,1700,3080,1670,1410,60,100,260,90,260,90,200,,0,1364,12,320,32,0,,0,0,,0,5
77601,,776,,,77601,,false,true,false,0,20,-1,0.05,"",0,0,4950,940,2190,490,750,510,1290,60,100,260,90,260,90,200,,0,1364,12,320,32,0,,0,0,,0,5
77701,,777,,,77701,,false,true,false,0,20,-1,0.05,"",0,0,3360,1000,4590,2490,4660,2680,2470,60,100,260,90,260,90,200,,0,1364,12,320,32,22101,,100,0,,0,0
77801,,778,,,77801,,false,true,false,0,20,-1,0.05,"",0,0,2130,1070,1330,740,1580,800,1760,60,100,260,90,260,90,200,,0,1364,12,320,32,0,,0,0,,0,5
77901,,779,,,77901,,false,true,false,0,20,-1,0.05,"",0,0,3360,960,1330,740,1820,860,1060,60,100,260,90,260,90,200,,0,1364,12,320,32,0,,0,0,,0,5
80001,,800,,,80001,,false,true,true,0,100,-1,0.05,"",0,0,3000,410,1000,520,750,350,275,0,100,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
80101,,801,,,80101,,false,true,true,0,100,-1,0.05,"",0,0,3000,410,750,350,1000,520,250,0,100,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
80201,,802,,,80201,,false,true,true,0,20,-1,0.05,"",0,0,3000,1520,3800,740,1000,1000,800,60,100,260,70,260,70,0,,12,20000,24,10000,160,0,,0,0,,0,0
80401,,804,,,80401,,false,true,true,0,20,-1,0.05,"",0,0,100000,800,3800,1800,3800,1800,800,100,100,140,70,140,70,200,,12,70000,80,16000,160,0,,0,0,,0,0
80501,,805,,,80501,,false,true,false,0,20,-1,0.05,"",0,0,5000,750,900,500,100,600,500,40,60,130,60,130,60,130,,0,84,6,80,8,0,,0,0,,0,0
80601,,806,,,80601,,false,false,true,0,20,-1,0.05,"",0,0,10000,750,2500,1300,1220,900,600,40,60,130,60,130,60,130,,12,15000,24,8000,160,0,,0,0,,0,0
80602,,806,,,80601,,false,false,true,0,20,-1,0.05,"",0,0,10000,750,2500,1300,1220,900,600,40,60,130,60,130,60,130,,12,15000,6,1000,8,0,,0,0,,0,0
80901,,809,,,80901,,false,true,true,0,100,-1,0.05,"",0,0,1600,410,900,520,675,350,275,0,100,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
81001,,810,,,81001,,false,true,true,0,100,-1,0.05,"",0,0,1600,410,675,350,900,520,250,0,100,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
81101,,811,,,81101,,false,true,false,0,20,-1,0.05,"4",0,0,5000,750,130,80,130,80,60,40,60,130,60,130,60,130,,12,0,0,0,0,0,,0,0,,0,0
81201,,812,,,81201,,false,true,true,0,20,-1,0.05,"",0,0,15000,800,5000,3600,5000,3600,1100,0,100,260,70,260,70,200,,12,0,0,0,0,0,,0,0,,0,0
81301,,813,,,81301,,false,true,true,0,20,-1,0.05,"",0,0,1050,800,5500,2500,3600,2500,800,0,100,260,70,260,70,200,,12,0,0,0,0,0,,0,0,,0,0
81401,,814,,,81401,,false,true,true,0,20,-1,0.05,"",0,0,1050,800,3600,2500,5500,2500,800,0,100,260,70,260,70,200,,12,0,0,0,0,0,,0,0,,0,0
83401,,834,,,83401,,false,true,false,0,20,-1,0.05,"",0,0,7170,980,5180,2730,4200,2430,1100,60,100,260,90,260,90,200,,12,50000,24,6400,160,373,,100,0,,0,0
83501,,835,,,83501,,false,true,false,0,20,-1,0.05,"",0,0,7680,980,4320,2520,5150,2810,1110,60,100,260,90,260,90,200,,12,50000,24,6400,160,0,,0,0,,0,0
83601,,836,,,83601,,false,false,true,0,20,-1,0.05,"",0,0,6650,680,3380,1500,3080,1460,1485,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,0
83701,,837,,,83701,,false,false,true,0,20,-1,0.1,"",0,0,2800,300,1000,700,700,670,200,30,50,120,20,120,20,100,,0,224,4,40,4,0,,0,0,,0,0
86401,,864,,,77501,,false,false,false,0,20,-1,0.05,"",0,0,20000,810,4320,2450,3080,2420,705,60,100,260,90,260,90,200,,16,20000,12,3200,64,0,,0,0,,0,0
86501,,865,,,22501,,false,true,false,0,20,-1,0.05,"",0,0,10000,640,3740,2700,2740,2500,1490,60,100,260,90,260,90,200,,0,0,0,0,0,0,,0,0,,0,0
86601,,866,,,3701,,false,false,false,0,20,-1,0.05,"",0,0,18000,820,4350,2560,3200,2440,820,60,100,260,90,260,90,200,,15,20000,10,3200,64,0,,0,0,,0,0
86701,,867,,,86701,,false,true,false,0,20,-1,0.05,"",0,0,5600,750,4090,1980,4090,1820,1200,60,100,260,90,260,90,200,,12,50000,24,6400,160,0,,0,0,,0,0
86801,,868,,,43901,,false,false,false,0,20,-1,0.05,"",0,0,15000,980,3560,1650,3960,2080,940,60,100,260,90,260,90,200,,18,6640,10,3200,64,0,,0,0,,0,0
86901,,869,,,43501,,false,false,false,0,20,-1,0.05,"",0,0,23000,960,3660,2450,5260,2490,560,60,100,260,90,260,90,200,,15,20000,12,3500,64,0,,0,0,,0,0
87001,,870,,,4001,,false,false,false,0,20,-1,0.05,"",0,0,20000,600,4940,2400,3900,2230,505,60,100,260,90,260,90,200,,17,20000,12,3500,64,20618,,100,0,,0,0
87101,,871,,,62701,,false,true,false,0,20,-1,0.05,"",0,0,2060,650,3050,1820,2010,1830,1270,50,80,210,50,210,50,160,,0,964,8,160,16,10627,,5,0,,0,0
87201,,872,,,40401,,false,true,false,0,20,-1,0.05,"",0,0,1780,470,3110,1800,1930,1420,1210,50,80,210,50,210,50,160,,0,964,8,160,16,0,,0,0,,0,0
87202,,872,,,40401,,false,true,false,0,20,-1,0.05,"",0,0,10000,470,3110,2400,1930,2020,1210,50,80,210,50,210,50,160,,0,0,0,0,0,0,,0,0,,0,0
87301,,873,,,38501,,false,true,false,0,20,-1,0.05,"",0,0,5000,700,3350,1830,3050,1700,1425,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,0
87401,,874,,,23001,,false,false,false,0,20,-1,0.05,"",0,0,7000,820,4030,1560,2660,1320,1560,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,0
87402,,874,,,23001,,false,false,true,0,20,-1,0.05,"",0,0,4210,820,4030,1560,2660,1320,1680,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,0
87403,,874,,,87403,,false,false,true,0,20,-1,0.05,"",0,0,3789,820,2418,1248,2660,1056,1680,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,0
87501,,875,,,3801,,false,false,false,0,20,-1,0.05,"",0,0,16000,720,3400,2380,3690,2480,850,60,100,260,90,260,90,200,,15,20000,10,3200,64,0,,0,0,,0,0
87601,,876,,,3601,,false,false,false,0,20,-1,0.05,"",0,0,16000,1000,1440,2030,3880,2340,630,60,100,260,90,260,90,200,,17,20000,10,3200,64,0,,0,0,,0,0
87701,,877,,,87701,,false,true,false,0,20,-1,0.05,"",0,0,15000,540,2860,2240,2330,2010,570,60,100,260,90,260,90,200,,8,6640,10,3200,64,10128,,100,0,,0,0
87901,,879,,,87901,,false,true,false,0,20,-1,0.05,"",0,0,6000,540,2680,1460,1770,1000,395,60,100,200,100,200,100,200,,0,664,10,320,32,0,,0,0,,0,0
87902,,879,,,21401,,false,false,true,0,20,-1,0.05,"",0,0,3800,540,3360,1520,1540,1180,1090,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,0
88101,,881,,,88101,,false,false,false,0,20,-1,0.05,"",0,0,10000,780,2610,1810,2360,1940,780,60,100,260,90,260,90,200,,12,15000,10,3200,64,10600,,100,0,,0,0
88301,,883,,,58801,,false,true,false,0,20,-1,0.05,"",0,0,2120,690,2440,810,1980,1000,260,50,80,210,50,210,50,160,,0,664,8,160,16,1174,,5,10588,,5,0
88401,,884,,,61301,,false,true,false,0,20,-1,0.05,"",0,0,9000,980,2340,960,3135,1220,250,60,100,260,90,260,90,200,,19,6640,10,3200,32,10613,,100,0,,0,0
88402,,884,,,61302,,false,true,false,0,20,-1,0.05,"",0,0,9000,980,1170,960,2090,1220,250,60,100,260,90,260,90,200,,8,15000,10,3200,32,10613,,100,0,,0,0
88501,,885,,,88599,,false,true,true,0,0,-1,0.05,"",0,0,6800,750,1090,580,1090,520,10,60,0,0,0,0,0,0,,12,4220,16,3200,32,10178,,100,0,,0,0
88601,,886,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,10000,800,1000,3600,1000,3600,800,0,100,260,70,260,70,200,,12,0,0,0,0,0,,0,0,,0,0
88602,,886,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,10000,800,1000,3600,1000,3600,800,0,100,260,70,260,70,200,,12,0,0,0,0,0,,0,0,,0,0
88701,,887,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,500,100,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
88801,,888,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,500,100,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
88901,,889,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
89001,,890,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
89101,,891,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
89201,,892,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
89301,,893,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
89401,,894,,,80401,,false,true,false,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
90601,,906,,,90601,,false,true,true,0,20,-1,0.05,"",0,0,22000,800,1750,620,1220,500,240,50,80,210,50,210,50,160,,17,5500,16,2400,24,10907,,100,0,,0,0
90602,,906,,,90601,,false,true,true,0,20,-1,0.05,"",0,0,11000,800,1430,620,1160,500,240,50,80,210,50,210,50,160,,17,5500,16,2400,24,0,,0,0,,0,0
90701,,907,,,90701,,false,true,false,0,20,-1,0.05,"",0,0,2720,780,3860,2300,3250,2290,1380,50,80,210,50,210,50,160,,17,5500,16,2400,24,10907,,5,0,,0,5
90702,,907,,,90702,,false,true,false,0,20,-1,0.05,"",0,0,1720,780,1860,1300,1350,1500,1400,50,80,210,50,210,50,160,,17,5500,16,2400,24,10907,,5,0,,0,0
90901,,909,,,90901,,false,true,true,0,20,-1,0.05,"",0,0,24000,800,2700,4800,2450,4300,750,50,80,210,50,210,50,160,,12,15000,16,1600,160,10908,,100,0,,0,0
91001,,910,,,91001,,false,false,false,0,20,-1,0.05,"",0,0,4500,260,650,400,600,400,180,40,60,170,40,170,40,130,,18,100,0,80,8,0,,0,0,,0,0
91101,,911,,,91101,,false,false,false,0,20,-1,0,"1",0,0,2950,530,450,330,440,300,150,0,80,0,0,0,0,0,,12,150,0,80,0,0,,0,0,,0,0
91301,,913,,,91301,,false,true,true,0,20,-1,0.05,"",0,0,15000,300,700,380,600,340,150,40,60,170,60,170,60,130,,16,500,4,80,8,0,,0,0,,0,0
91302,,913,,,91301,,false,true,false,0,20,-1,0.05,"",0,0,1430,300,550,240,200,190,320,40,60,130,60,130,60,130,,0,4,16,80,8,0,,0,0,,0,0
91401,,914,,,91401,,false,true,false,0,20,-1,0.05,"",0,0,2500,300,520,1000,440,300,130,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
91601,,916,,,91601,,false,true,true,0,20,-1,0.05,"",0,0,30000,660,4000,3020,2510,2740,1130,50,80,160,80,160,80,160,,20,30000,24,6000,160,10912,,100,0,,0,0
91701,,917,,,91701,,false,true,false,0,20,-1,0.05,"",0,0,2580,560,680,420,750,440,460,50,80,160,80,160,80,160,,0,4,24,160,16,0,,0,0,,0,0
91901,,919,,,91901,,false,false,false,0,20,-1,0.05,"",0,0,9000,1000,1600,350,1060,320,250,60,100,200,100,200,100,100,,17,2640,8,1600,16,10725,,100,0,,0,0
92101,,921,,,92101,,false,false,true,0,20,1.8,0.05,"",0,0,27000,880,5920,3620,5300,3620,2530,60,100,200,100,200,100,200,,12,18000,24,3200,320,0,,100,0,,0,0
92601,,926,,,92601,,false,true,true,0,20,-1,0.05,"",0,0,26000,820,920,410,1050,450,230,50,80,210,50,210,50,160,,12,2640,8,1600,16,10414,,100,0,,0,0
92701,,927,,,92701,,false,true,false,0,20,-1,0.05,"",0,0,2600,820,620,624,910,750,190,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
92801,,928,,,92801,,false,true,false,0,20,-1,0.05,"",0,0,2400,400,950,1660,680,1280,220,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
92901,,929,,,92901,,false,true,true,0,20,-1,0.05,"",0,0,11000,600,2060,1300,910,1130,310,50,80,160,80,160,80,160,,12,0,0,0,0,0,,0,0,,0,0
92902,,929,,,92901,,false,true,true,0,20,-1,0.05,"",0,0,12500,600,2060,1500,910,1200,400,50,80,160,80,160,80,160,,12,0,0,0,0,10915,,5,0,,0,0
93001,,930,,,93001,,false,true,true,0,20,-1,0.05,"",0,0,28000,600,2700,1580,1570,1440,90,60,100,200,100,200,100,200,,12,13000,24,5000,16,10440,,100,0,,0,0
93101,,931,,,93001,,false,true,false,0,20,-1,0.05,"",0,0,5000,560,1590,3500,740,2900,360,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
93301,,933,,,95601,,false,true,false,0,20,-1,0.1,"",0,0,1800,660,400,3200,550,1600,480,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
93401,,934,,,93401,,false,true,false,0,20,-1,0.05,"",0,0,10000,800,1300,1050,1150,950,580,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
93501,,935,,,17801,,false,true,false,0,20,-1,0.05,"",0,0,3000,750,1090,580,1090,520,10,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
93601,,936,,,91601,,false,true,false,0,20,-1,0.05,"",0,0,1500,660,1600,4280,1510,4940,100,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
